"USER_ID_MOVIE_ID","PREDICTED_RATING"
804_34,4.104505249813534
806_34,3.009247388119978
847_34,4.356989204959573
849_34,3.7778586962656884
860_34,4.091475066819292
877_34,4.515548164214818
886_34,3.6203765775322547
906_34,3.2009260223798686
1_94,3.995077078749315
44_94,3.68948537074167
60_94,4.061837395792132
64_94,3.869758847622555
108_94,3.4496488020910236
134_94,4.030752451388477
145_94,3.405027051197423
149_94,4.501186010230373
176_94,3.6061463926338586
179_94,3.690519619503857
195_94,4.290460332273831
209_94,3.5425680617477626
284_94,3.93717257884909
295_94,4.152440475022955
299_94,3.430407753410884
310_94,3.9507239408565
312_94,4.390361544661247
376_94,4.159995676927484
397_94,4.501186010230373
411_94,3.905201323724565
445_94,3.7593212762132207
448_94,4.230637795121833
480_94,4.171626441034317
488_94,3.267992418480716
502_94,3.856223835588986
512_94,4.389275408801726
555_94,3.9029189966928843
579_94,4.225712283506838
583_94,3.6875772092967787
622_94,4.505754800058873
633_94,4.269641673099329
640_94,4.390905256110852
676_94,4.310594455919176
699_94,3.6761924478492762
713_94,3.1688022672031315
719_94,4.50404314941799
789_94,4.336575737583072
804_94,4.084643835655012
810_94,4.232307899697686
848_94,4.314306556167432
860_94,3.835166007134358
908_94,4.087396094880926
1_243,4.160468041885027
25_243,3.4938194620271834
49_243,3.673584194388185
64_243,3.828106331894947
167_243,2.5590044366323395
179_243,3.8219464256187825
210_243,3.9200505131398478
226_243,4.531098491966427
249_243,4.2827780461172615
298_243,4.014013102572099
299_243,3.800496373003095
312_243,3.838710595175348
317_243,4.414783728202755
323_243,4.088171411413184
335_243,3.785642020426607
346_243,4.000605119734209
367_243,3.9732567636566807
391_243,3.567096094268679
400_243,4.531098491966427
491_243,4.19362412863138
501_243,4.257202772003416
544_243,3.904278687439513
548_243,3.6778372287475323
592_243,3.5819608529791345
637_243,3.6625661567113683
683_243,3.6120170713320556
698_243,3.6571490750298175
699_243,3.4938194620271834
783_243,4.235210188402957
816_243,3.6284156121429643
900_243,4.058995176002388
1_277,4.259057580179785
9_277,4.281230096568157
35_277,3.5859030163841976
52_277,3.17036904214207
57_277,4.1584241079575035
58_277,4.23234805619381
99_277,4.281230096568157
115_277,4.083115542328679
131_277,4.171197321451401
134_277,3.8670409866721234
145_277,4.15601528208562
151_277,4.183222918370298
157_277,3.5945778194404956
179_277,3.1782459988530856
183_277,4.272786472692953
197_277,4.281230096568157
201_277,4.329715382667295
209_277,3.930589498698035
216_277,3.95419393258131
220_277,3.7247616242533916
239_277,3.9571913848563236
250_277,4.278600490586477
259_277,3.6802882083127018
276_277,3.5481006713117806
310_277,3.7962608690843833
319_277,4.23234805619381
335_277,3.718246193397809
342_277,4.255893981697961
364_277,4.23234805619381
368_277,4.300795664998277
373_277,3.6668481927840384
375_277,3.950638619313178
401_277,3.712339145628018
402_277,4.329609710357583
420_277,3.5859030163841976
424_277,3.6883977963268837
444_277,4.390237739566671
447_277,3.5574467511225447
448_277,3.9261776816199245
459_277,3.9354728875780176
465_277,3.6460446244944444
509_277,4.239562891390523
510_277,4.23234805619381
513_277,3.70110245356343
516_277,4.348657209557859
518_277,3.719393395395204
522_277,3.839938077372797
551_277,3.8589719843172867
592_277,3.6252876011920474
593_277,3.7394410226198405
635_277,4.087407756886694
640_277,4.015373263960679
653_277,3.978227581361722
654_277,3.839938077372797
667_277,4.367164080909449
680_277,4.045255523450402
698_277,3.7946843455816106
699_277,3.806550110506376
702_277,4.038144156064341
732_277,3.939892747792683
755_277,3.945602994607999
782_277,4.281230096568157
783_277,4.167977383507633
796_277,3.9571913848563236
797_277,4.0758997373240815
810_277,3.6698809070025202
844_277,3.5513975992750826
854_277,3.7342908202301515
871_277,3.4809736268584404
1_335,4.1433980038422025
34_335,4.345341308382916
35_335,4.254553588424995
49_335,4.236488632382192
51_335,4.2065813305313995
56_335,3.5894161576960983
64_335,4.153386143672185
76_335,4.311638884553202
90_335,3.9376177564490944
98_335,3.919625823520617
101_335,3.913396872412477
108_335,4.057168063854305
132_335,3.8194226624810756
135_335,4.214580125946661
156_335,3.7525303356646327
160_335,4.041436125757573
163_335,4.42961988893508
176_335,4.312813975938015
178_335,4.396748018893594
213_335,3.7722621697139873
231_335,4.153667714445203
239_335,3.5120430036168084
244_335,4.185355522476749
252_335,4.266477304906914
253_335,4.101731143064996
279_335,4.4597916358520076
310_335,3.8506707805952844
318_335,3.983563530852025
319_335,3.8284651901071522
326_335,4.461335153497166
338_335,4.373513865241714
343_335,4.084878694313976
346_335,4.555498966247526
353_335,3.1644932075850876
357_335,3.3624401300514126
389_335,4.479642726180835
401_335,4.438329137784354
410_335,3.757616773322363
441_335,4.501304358842981
442_335,3.7905194300540694
486_335,4.376826046039182
506_335,3.9372658714148288
517_335,4.476453313061008
518_335,4.062171580053285
528_335,3.8279524955339967
544_335,4.533652473519417
581_335,3.7052232523654904
588_335,4.396748018893594
590_335,4.150228444055255
619_335,3.571610422277047
625_335,3.921482960864369
635_335,4.37715128624705
642_335,3.983563530852025
651_335,4.150134384244902
657_335,3.8787259602790254
661_335,4.365332504453502
675_335,3.6629230355810916
676_335,3.6040682293862356
699_335,3.4612148909341003
754_335,3.5120430036168084
810_335,4.5319359824072665
839_335,3.858691708692799
851_335,3.9903259824732493
864_335,4.479642726180835
874_335,4.018468704830068
880_335,4.438277559156824
886_335,4.0445944673968945
1_442,4.668393184225226
12_442,4.815173918581545
25_442,3.874249901410079
26_442,4.765859720140969
43_442,3.8393036982617184
47_442,4.609961690453741
58_442,4.303651570403394
60_442,4.3845695597310534
63_442,4.252017707798773
77_442,3.4007838622613185
83_442,4.218014603670019
86_442,4.613355009584496
100_442,4.558023252127344
101_442,4.37325240585438
103_442,3.8393036982617184
104_442,3.667171672126015
122_442,4.014189684467914
123_442,4.156568560800069
127_442,4.084444631774391
129_442,3.8393036982617184
131_442,4.911827490538755
132_442,4.435201989993111
134_442,4.553690946911384
140_442,4.340105254586304
143_442,4.418876633750667
149_442,4.5575631282820765
150_442,4.183512159751829
151_442,4.616695306555697
156_442,4.529538280022321
160_442,4.634038096942623
175_442,4.086352675796091
178_442,4.436616406656775
179_442,3.70398992266052
180_442,4.069487724067891
188_442,4.303651570403394
191_442,4.363131959933035
194_442,4.320470515957861
196_442,4.551036763174918
203_442,4.148255814696887
214_442,4.004728799914585
216_442,4.238879078587655
240_442,3.6548332649140516
241_442,4.849310498733292
248_442,3.8358493528482427
255_442,4.260158629361283
260_442,3.8802489689855224
269_442,4.485141850417058
283_442,4.271133394395064
292_442,4.925490802820332
300_442,4.788622918564182
301_442,4.407481370906468
304_442,4.464916876740081
305_442,4.19399228151504
309_442,4.61591031626066
317_442,4.24720675157032
319_442,4.303651570403394
326_442,4.668620263760883
334_442,4.278123882949838
335_442,4.849310498733292
349_442,2.9674371881955772
350_442,4.535262315470005
358_442,4.925490802820332
363_442,4.511654725445887
364_442,4.303651570403394
366_442,4.42321933072611
369_442,4.2768018727275425
370_442,4.516996279977725
374_442,4.815173918581545
376_442,4.571650879086466
377_442,4.696614450940786
393_442,4.644235035978031
401_442,4.579454720260816
405_442,4.187307432406665
411_442,4.579379241564567
414_442,4.029549666476649
436_442,4.203800167470169
438_442,4.503872287734504
453_442,4.499717925373319
459_442,4.535967226192997
469_442,4.66979140360008
473_442,4.4993909877345
475_442,4.093641442096458
484_442,4.925490802820332
492_442,4.5483714962005966
501_442,4.552234283831355
510_442,4.303651570403394
515_442,4.5034116559174695
524_442,3.5717145670914068
536_442,4.438828860286196
544_442,4.103813227121069
545_442,4.210219772809751
547_442,4.195554858084365
552_442,4.231836395214819
568_442,4.512875981959317
578_442,4.452700686618834
583_442,4.086352675796091
592_442,4.263902106042775
593_442,3.29711519377332
595_442,4.263902106042775
597_442,4.511654725445887
607_442,4.511654725445887
614_442,4.397239191879571
620_442,4.376075217069921
625_442,4.135166088610421
629_442,4.231836395214819
630_442,4.4993909877345
631_442,4.701966888694633
643_442,4.335935685277922
645_442,4.344326734890296
659_442,3.4738325605852705
660_442,4.368585391893537
662_442,3.982695456675919
669_442,4.8169780074775295
671_442,4.231836395214819
678_442,4.103813227121069
681_442,4.314994458078375
682_442,4.271133394395064
683_442,4.198703727225155
684_442,4.788622918564182
692_442,4.462071701332278
699_442,3.874249901410079
700_442,4.50540587882274
707_442,4.303651570403394
711_442,4.616695306555697
724_442,4.613355009584496
725_442,3.8118443715711665
727_442,3.29711519377332
729_442,4.471237607251359
734_442,4.503872287734504
736_442,4.00290270359585
739_442,4.644235035978031
741_442,4.072953022222323
742_442,4.271133394395064
745_442,3.394922751150207
754_442,4.558023252127344
761_442,4.04982384812373
764_442,4.606160941236289
773_442,4.227960258408399
775_442,4.456992158913159
780_442,4.327870214233494
781_442,4.491852770492767
785_442,4.254260441789063
789_442,4.606409035868497
791_442,4.033310457198171
793_442,4.522534818755479
796_442,4.558023252127344
799_442,4.321700526101534
801_442,4.563868945708463
808_442,4.383268463245924
810_442,4.189741787855077
818_442,4.271133394395064
819_442,4.302094817586905
825_442,4.661495721007592
839_442,4.262227101327619
847_442,4.186473031930268
850_442,4.377441433781217
851_442,3.9636807993885173
870_442,4.885581865148528
878_442,3.9826341206818
883_442,4.2906762585697775
884_442,4.399977300772379
885_442,4.373326054536756
889_442,3.775623235394195
890_442,4.323103967014287
901_442,4.61591031626066
908_442,4.451809028099682
1_567,4.293214614171828
67_567,3.961107091849234
71_567,3.5707335876067896
117_567,3.558588958491745
145_567,3.692489328376002
195_567,4.125377904881152
203_567,3.1506803114766444
213_567,4.14170639092528
262_567,3.4420010823814704
283_567,3.4555022398317328
284_567,3.843152711929663
295_567,3.9654336789537665
301_567,4.260442155273138
357_567,4.237605410965983
383_567,4.525981131776759
405_567,3.6784645989649167
439_567,3.8859050815162384
446_567,3.3781048603067303
447_567,3.788424507932869
452_567,3.544705795712236
484_567,4.045745291685582
491_567,3.788424507932869
502_567,3.2579585831289166
503_567,3.8451359111298546
512_567,4.030529387733505
517_567,3.7468629294677402
523_567,4.075223873428782
555_567,4.234782066429469
558_567,3.9436763864175193
619_567,3.848332725824171
692_567,4.224253290839082
719_567,4.178669856904218
742_567,3.4555022398317328
788_567,4.008510911681941
834_567,4.044574879872287
842_567,3.99251613485392
874_567,4.093861832082907
902_567,3.848332725824171
908_567,3.972304487302943
1_618,4.251724555810202
43_618,4.16538882038367
60_618,4.297534590845208
66_618,3.5827308650115826
83_618,3.8873377081827694
88_618,3.3997518999130616
90_618,4.087067063521058
111_618,3.468238950458264
115_618,3.7762264525174807
118_618,3.334148610012786
127_618,3.653534194630373
131_618,3.468238950458264
140_618,3.7856630731226364
151_618,4.1753844432362275
157_618,3.615203400669645
160_618,4.192359311415039
167_618,1.231025867718882
169_618,4.366842522167653
170_618,4.672342864447972
177_618,4.262325809119668
181_618,3.9537981643995965
183_618,3.915371862434738
185_618,3.7725626714674623
193_618,4.259728072213822
194_618,4.323063342740436
213_618,3.842337174212468
220_618,4.027104482083245
238_618,4.109690379178026
249_618,4.0748325279704
259_618,4.006804498676757
273_618,3.962740051388331
284_618,4.155386059763336
289_618,3.764735984363696
292_618,4.259728072213822
299_618,3.6230300247781297
306_618,3.160404089633039
319_618,3.195678028368492
323_618,4.301452662059912
327_618,3.9537981643995965
328_618,3.8359186367505926
339_618,3.8259618104244852
346_618,4.290463051296455
348_618,4.485609699990867
383_618,3.351227793863446
390_618,3.9909974850117926
391_618,4.237686889112621
397_618,3.334148610012786
400_618,3.721516028750938
404_618,4.25681795258202
406_618,3.6404891491042086
410_618,3.4483709718631035
422_618,3.8934663139578705
432_618,2.9978701442053977
433_618,4.097026509440955
434_618,3.928144387277443
438_618,3.9909974850117926
444_618,3.3455131512100063
454_618,3.344211439971359
472_618,3.842337174212468
479_618,2.9757518276177466
483_618,3.9581517345506283
484_618,4.259728072213822
485_618,3.915371862434738
486_618,4.221807097522143
488_618,3.3761334851915525
503_618,3.9909974850117926
516_618,3.344211439971359
533_618,3.938398626697898
540_618,3.2745022706149216
545_618,3.8387730200995764
546_618,3.468238950458264
564_618,4.11265494448566
572_618,3.2998018746244617
581_618,3.115144082862575
593_618,3.8716846977401502
615_618,4.141226901793659
617_618,3.9165437342601
625_618,4.244373768506582
642_618,4.285854549586657
648_618,3.5613626724457736
649_618,3.387055317485692
651_618,4.121648204201706
657_618,3.7819766046528502
659_618,3.0234425270399554
670_618,4.422116242015054
686_618,3.847981191516508
700_618,3.1584392886508583
705_618,4.254091554740942
711_618,4.1753844432362275
719_618,4.672342864447972
720_618,3.334148610012786
736_618,3.7762264525174807
739_618,3.2538368780077276
742_618,4.066426509954881
751_618,3.9659066075547473
758_618,3.923799539160531
761_618,3.952143242823936
768_618,3.334148610012786
803_618,4.186176680377074
810_618,3.853401132835261
813_618,3.8717742477308503
816_618,4.16538882038367
825_618,3.899015513913946
845_618,4.57521010239785
847_618,3.8847604192226073
848_618,3.8170524808183206
849_618,4.323063342740436
875_618,3.8464837271261176
877_618,3.9402823583077304
879_618,3.1584392886508583
880_618,3.505528277939123
882_618,4.076639255515084
900_618,4.0132632599793805
906_618,4.149148983029943
910_618,3.821695329894132
1_750,3.9770409493831176
25_750,4.0001794937971
35_750,4.236133689747873
43_750,4.110500936388234
84_750,3.6227863667978357
108_750,3.6183643277153044
123_750,3.828269333633525
136_750,4.112815010285683
201_750,4.090324251811021
203_750,3.378954327498457
213_750,4.2715091488647285
244_750,3.489897389697506
311_750,3.7240007635362677
323_750,4.099636640585541
343_750,3.871048863400582
346_750,3.975866183701182
368_750,4.046905580548706
400_750,4.464894133389523
420_750,4.236133689747873
465_750,4.176570313628933
472_750,4.2715091488647285
518_750,4.057174051405487
523_750,3.915186404522201
548_750,4.1618600018794325
569_750,4.113708342744184
593_750,3.6144920652952335
595_750,3.496590421515524
597_750,4.2715091488647285
618_750,3.700335825467807
636_750,3.625918887545289
649_750,4.197081112913282
661_750,3.7438976015226353
667_750,4.099636640585541
684_750,3.817804590258074
742_750,4.058123390607982
761_750,4.028686631719371
773_750,3.8748933851062737
782_750,4.508975427176818
849_750,3.8039944616132377
863_750,3.8640514443580813
875_750,3.88124276698523
1_837,3.747248448895295
25_837,3.0173000496880156
44_837,3.656040856977414
49_837,3.8791337361952545
67_837,3.6657356916282025
99_837,3.708201181257684
100_837,3.5442590720897607
108_837,4.239879531098322
117_837,3.649604648857655
166_837,3.9961430245103755
176_837,4.1862003044577545
191_837,3.317512121456974
195_837,4.079561217177645
210_837,3.8238278059678317
227_837,3.80290460366302
231_837,3.8889982715630818
274_837,4.156453701923645
279_837,3.7755060669856264
283_837,3.8424800521573816
284_837,4.195171857133235
286_837,4.174205689769006
299_837,4.341192743103155
310_837,3.470163618918109
312_837,4.281508174850574
317_837,4.165472771509538
331_837,3.0965520021559128
332_837,3.8781593087693964
346_837,4.418012449576765
400_837,3.748246439329937
432_837,3.821260996245868
438_837,3.9385725839230306
439_837,3.7718720935390855
447_837,4.112976668693216
472_837,3.8846302888239337
474_837,3.9077236206593504
517_837,4.005202003375979
520_837,3.956333696735806
523_837,3.9731437063428787
528_837,4.138394482366618
544_837,3.8451677085295795
569_837,3.99019778552188
617_837,3.5648973322212116
648_837,4.017269957171311
655_837,3.9661224652131057
676_837,4.110359141331595
680_837,3.9385725839230306
689_837,3.708201181257684
692_837,3.628936684681832
699_837,3.0173000496880156
711_837,3.769937684285301
727_837,3.7244398843372757
738_837,3.7297091905879642
753_837,4.281508174850574
755_837,3.542315575833945
783_837,4.051119618191405
789_837,4.059490178938706
792_837,3.9263829624458384
793_837,3.8590594809645107
803_837,3.975923218647205
809_837,4.2478532514741865
818_837,3.8424800521573816
851_837,3.9449939920972854
871_837,3.5416272213554323
874_837,4.368930518137547
889_837,3.6674465987763822
903_837,3.6557672507148378
908_837,3.793662328136692
1_839,3.5302219595423536
49_839,3.3326514000084533
112_839,3.447424024444303
226_839,4.653676585475929
227_839,4.002322107879032
249_839,4.420296441545194
295_839,3.7167797936991285
699_839,3.483147350801245
755_839,3.955056600170531
1_963,4.677477109287771
12_963,3.776774136169913
52_963,3.570441513143716
64_963,4.029272312737513
68_963,4.461792036029847
76_963,4.281345193913112
99_963,4.317100233484202
100_963,3.963622441273464
107_963,3.525470794800591
122_963,4.026994223113785
126_963,3.963622441273464
134_963,4.264584081649774
151_963,4.009107062629357
159_963,3.552808133883843
167_963,1.3164844638505624
207_963,4.141127501194096
220_963,4.201068265360798
231_963,4.033745203262657
235_963,3.941730323210544
279_963,4.61465531466083
283_963,3.5057300385453214
300_963,3.7502612022588364
303_963,3.971951982091826
310_963,4.419814336263657
318_963,3.443768188263836
326_963,4.4801521130013775
345_963,4.081314089263346
346_963,3.9623137330908036
351_963,4.553828565945148
357_963,3.99281643038491
368_963,4.517962576194257
391_963,3.7403386019188076
398_963,4.337953398403282
402_963,3.893235944631607
405_963,4.431647711719342
445_963,3.9970880148050503
447_963,4.476476717275674
450_963,4.334444022276745
453_963,4.496346528997749
461_963,4.2073643677121835
465_963,4.185733191703939
474_963,3.552808133883843
476_963,4.072793446380891
484_963,4.511318800598696
485_963,3.6628045023281657
486_963,4.741489274463928
488_963,4.064308307680468
491_963,4.476476717275674
498_963,4.78874197024381
506_963,4.409170468377514
520_963,3.9946619490518294
523_963,4.35995523211739
527_963,3.941730323210544
539_963,2.784421721295561
543_963,4.33140337612164
577_963,4.414499215518607
635_963,4.553828565945148
667_963,4.660752408947262
675_963,4.456682323223732
686_963,3.552808133883843
692_963,3.8396858083513736
713_963,4.26483451286654
719_963,4.509665887589563
733_963,4.310746671145194
738_963,2.9364063114173415
743_963,4.171408965635456
751_963,4.3086491125743835
755_963,4.144270873805647
771_963,3.607998373001567
773_963,4.512912279694463
783_963,4.426511266743294
792_963,3.971951982091826
793_963,4.342010479770057
801_963,3.443768188263836
810_963,4.260737850690133
834_963,3.7160669732207077
839_963,4.129477789678608
844_963,4.123928677460972
863_963,3.6782842435315133
889_963,4.3045794916405455
1_977,3.770212173372293
231_977,3.2707702131257554
573_977,2.753968999685814
1_1146,4.5509253241061485
22_1146,3.993967492345972
29_1146,3.728224399901354
31_1146,4.590208160958837
35_1146,4.6446394485395075
48_1146,4.207617170003199
57_1146,4.615536961780481
63_1146,3.9356161241901373
79_1146,4.54988118175572
90_1146,4.350008410379697
95_1146,4.408129306559454
97_1146,4.532384489725529
99_1146,4.53096954698923
108_1146,4.207617170003199
112_1146,4.495033806159871
115_1146,4.567270710079825
123_1146,4.087403160726013
132_1146,4.099320352941349
145_1146,4.1912786653705805
153_1146,4.618605731187547
166_1146,3.9488728620021205
177_1146,4.191541732680373
179_1146,3.9207384983222817
189_1146,4.3742327232343685
191_1146,4.510129812116847
192_1146,4.622981865721997
193_1146,4.490897219110899
212_1146,3.9457887661229374
213_1146,4.4166046737275435
251_1146,3.6782780722137343
252_1146,4.1856776143855265
253_1146,4.795609463664728
287_1146,4.311402360990401
288_1146,4.499138358919861
294_1146,3.739941142405925
298_1146,4.108614344821933
299_1146,4.107027238961159
317_1146,4.710756011714893
318_1146,3.8639119884622635
319_1146,4.515177917953564
323_1146,4.473632818838796
333_1146,4.348898716887688
342_1146,4.110348182186322
344_1146,4.4166046737275435
368_1146,4.006168780630277
402_1146,4.086792939344802
410_1146,4.190586022669709
420_1146,4.6446394485395075
440_1146,4.107027238961159
449_1146,3.986137541111709
494_1146,4.430918742806903
506_1146,4.0606451755481325
513_1146,3.816800204493219
516_1146,4.297273643904253
517_1146,4.724728104709356
537_1146,4.554614062604336
539_1146,3.0346604976765605
540_1146,4.360016128318275
544_1146,3.997224673390853
546_1146,4.518505404116708
547_1146,4.458134759832188
574_1146,4.024141231317702
581_1146,4.115630482058787
585_1146,3.7430000806082466
597_1146,4.4166046737275435
606_1146,4.0803129540902
608_1146,4.550844780831912
617_1146,4.158771436046555
619_1146,3.7426016457849856
620_1146,3.9359761182286928
624_1146,4.490897219110899
640_1146,4.47090558954593
642_1146,3.8639119884622635
648_1146,4.204698566805571
650_1146,4.31214007623921
651_1146,3.639655272788787
654_1146,4.576118940581691
669_1146,4.500569801656063
670_1146,4.041947229262825
676_1146,4.523800349909116
692_1146,4.108614344821933
710_1146,4.592656999487013
724_1146,4.154037190342337
727_1146,4.0666462674966946
742_1146,3.7449477907820596
748_1146,4.270256935155057
749_1146,3.983742832685461
751_1146,4.140181882121379
753_1146,4.3663648428884505
759_1146,3.9185807591910167
771_1146,4.362223337254938
772_1146,3.979575526651281
778_1146,3.8805110206163804
782_1146,4.53096954698923
783_1146,4.2509662054277
787_1146,4.264010896149343
803_1146,3.8731577386808276
813_1146,4.57578353182765
831_1146,4.53096954698923
834_1146,4.064346219435966
839_1146,4.065441526954297
847_1146,4.253270439640858
870_1146,4.677157832272248
893_1146,4.189882757899653
1_1224,3.3898823962307874
22_1224,3.5353196173617114
25_1224,3.554008659149788
28_1224,3.5476532102817595
32_1224,3.906548178775298
43_1224,3.3719672543886987
44_1224,3.4801097078969256
58_1224,3.4740826466118255
66_1224,3.8105463805063886
67_1224,3.7327691393703697
83_1224,4.030246844628565
97_1224,3.4793414413334833
108_1224,3.4550638419486734
127_1224,3.547456753325857
128_1224,3.8105463805063886
140_1224,4.201050839974666
155_1224,4.194358962664011
160_1224,3.6545404171501934
171_1224,3.068960514440788
174_1224,3.621337069892692
212_1224,2.743336929400414
213_1224,3.5796348734140166
220_1224,3.3437069969180504
244_1224,3.2714769755313453
276_1224,3.299680237432221
289_1224,3.978912493624275
294_1224,4.268957115568145
326_1224,3.4558341109914137
331_1224,3.888091444105859
344_1224,3.5796348734140166
357_1224,3.413929250925569
375_1224,3.4698800226691247
382_1224,4.247666194447893
392_1224,4.213653766674599
395_1224,3.602454967146435
400_1224,3.724878998524036
409_1224,4.321181456612382
423_1224,4.266518816710993
433_1224,3.1547117351987835
447_1224,4.232603355762313
452_1224,3.9388246932604614
454_1224,3.7666051345890113
465_1224,3.5353196173617114
474_1224,4.049093834126076
491_1224,4.232603355762313
518_1224,3.006314850033311
520_1224,3.07737265584437
540_1224,3.588980100507547
548_1224,3.217129454865618
581_1224,3.959167407558807
619_1224,2.901900878143488
623_1224,3.270519448705072
625_1224,3.6196037602756674
645_1224,3.5353196173617114
651_1224,3.661856761562658
686_1224,4.049093834126076
696_1224,3.994901062871976
700_1224,3.703660236605594
710_1224,3.5387914219682313
727_1224,3.4825646307798213
742_1224,4.3138801947207055
743_1224,3.3109916636855985
751_1224,3.1222963534776165
753_1224,4.097113154940546
754_1224,3.378599253093252
761_1224,3.5601785651815216
792_1224,3.443987948546484
810_1224,3.993947402250737
819_1224,2.947577688309155
835_1224,3.4827206784041813
842_1224,3.6022629026443607
863_1224,4.526376494888637
872_1224,3.7666051345890113
900_1224,3.5387914219682313
906_1224,3.463994928111585
1_1232,4.028364813539447
31_1232,3.6479462376249363
38_1232,3.9361964088220622
52_1232,3.451793517209055
54_1232,3.466287030842467
57_1232,4.169411060665195
83_1232,3.516489738055015
87_1232,3.800612969362881
110_1232,3.3804588420150044
111_1232,3.8329407235223787
113_1232,3.5011761421287684
122_1232,2.9477680483111715
155_1232,3.4157304744811
168_1232,3.0263116499616194
172_1232,3.4590984315779316
173_1232,4.009047119590076
179_1232,3.2004241862610416
191_1232,3.6720026601145346
193_1232,4.38933173948618
212_1232,4.012876659824181
213_1232,4.000418808926489
219_1232,3.3128725770699505
220_1232,4.245904859871465
222_1232,3.9361964088220622
228_1232,3.823549775035319
241_1232,4.120585285094666
245_1232,3.872339054251275
248_1232,3.919837415121257
250_1232,3.709028628360601
255_1232,3.928642905707863
262_1232,2.952445458206438
273_1232,4.298359427734718
279_1232,3.5615954483306376
281_1232,4.501439593097156
303_1232,3.9643910060622294
335_1232,4.120585285094666
336_1232,3.2900699211938527
337_1232,3.588926631009615
338_1232,3.506602345774857
347_1232,4.169411060665195
357_1232,3.556314812107202
360_1232,3.6439904047654337
363_1232,4.000418808926489
374_1232,3.751090789773309
379_1232,4.0148667578470345
381_1232,3.655082195379553
385_1232,3.623088929774073
387_1232,3.8478517044062657
395_1232,3.770109236154388
397_1232,3.6850335265281338
400_1232,3.3241591100702483
407_1232,4.501439593097156
414_1232,3.858822252034704
423_1232,4.501439593097156
451_1232,3.2271517920181823
453_1232,3.509203325143752
459_1232,3.4028467386535466
465_1232,3.71032297493985
468_1232,3.8670641981988685
472_1232,4.000418808926489
482_1232,4.012030264206713
492_1232,4.291261836503233
501_1232,4.456771062202068
502_1232,3.789591327907991
515_1232,3.544940878841843
546_1232,3.8329407235223787
551_1232,3.0409698094088564
573_1232,3.142917858625253
589_1232,4.1074447409970825
607_1232,4.000418808926489
608_1232,3.8500515906728583
617_1232,3.5011761421287684
620_1232,3.3996153549469086
622_1232,4.501439593097156
639_1232,4.054310155359416
640_1232,4.029318950954666
655_1232,3.770965718715956
656_1232,3.655082195379553
664_1232,3.751090789773309
665_1232,3.5709162805413657
666_1232,3.968343084957725
684_1232,3.988912348015023
689_1232,3.6850335265281338
696_1232,3.8679667099648727
707_1232,3.655082195379553
712_1232,3.655082195379553
751_1232,4.040515040406295
754_1232,3.9361964088220622
778_1232,3.944281795949653
789_1232,4.014654917900277
796_1232,3.9361964088220622
797_1232,4.049207214404401
799_1232,4.00230175872043
806_1232,3.799854242338579
815_1232,3.8578099496793268
816_1232,3.623088929774073
831_1232,3.6850335265281338
861_1232,3.691376918099033
863_1232,3.9365790942527026
872_1232,3.682758880092432
875_1232,3.800612969362881
877_1232,4.330000008208392
898_1232,3.655082195379553
899_1232,4.3112276179547
901_1232,3.6288305255364115
904_1232,2.9477680483111715
906_1232,4.070994794926889
